2021-04-06 00:15:52.868 - info: Dispatch crawler queue, run: 1, max re-crawl times: 4
2021-04-06 00:15:52.863 - info: Dev start...
2021-04-06 00:15:52.869 - info: Check for queue items by type: text
2021-04-06 00:26:37.045 - info: Process item 143 of 472, event: https://www.oddsportal.com/soccer/england/championship/sheffield-wed-wycombe-6Xc42e0I/
2021-04-06 00:26:41.478 - info: Process item 144 of 472, event: https://www.oddsportal.com/soccer/england/championship/bristol-city-cardiff-GC8MDwMo/
2021-04-06 00:26:46.172 - info: Process item 145 of 472, event: https://www.oddsportal.com/soccer/england/championship/luton-huddersfield-ALzcwrSr/
2021-04-06 00:26:50.621 - info: Process item 146 of 472, event: https://www.oddsportal.com/soccer/england/championship/millwall-sheffield-wed-Iov5yMde/
2021-04-06 00:26:55.108 - info: Process item 147 of 472, event: https://www.oddsportal.com/soccer/england/championship/preston-rotherham-0AT9ztC1/
2021-04-06 00:26:59.448 - info: Process item 148 of 472, event: https://www.oddsportal.com/soccer/england/championship/qpr-blackburn-CpXDZaR7/
2021-04-06 00:27:03.872 - info: Process item 149 of 472, event: https://www.oddsportal.com/soccer/england/championship/stoke-city-reading-QmLebq48/
2021-04-06 00:27:08.559 - info: Process item 150 of 472, event: https://www.oddsportal.com/soccer/england/championship/wycombe-nottingham-4vKac3JE/
2021-04-06 00:27:13.103 - info: Process item 151 of 472, event: https://www.oddsportal.com/soccer/england/championship/bournemouth-birmingham-jXNOejrA/
2021-04-06 00:27:17.919 - info: Process item 152 of 472, event: https://www.oddsportal.com/soccer/england/championship/middlesbrough-brentford-veu1x2sk/
2021-04-06 00:27:22.314 - info: Process item 153 of 472, event: https://www.oddsportal.com/soccer/england/championship/coventry-watford-YeDTfAcG/
2021-04-06 00:27:26.667 - info: Process item 154 of 472, event: https://www.oddsportal.com/soccer/england/championship/swansea-norwich-UFCQCcyh/
2021-04-06 00:27:31.182 - info: Process item 155 of 472, event: https://www.oddsportal.com/soccer/england/championship/brentford-bristol-city-S2Sui7ek/
2021-04-06 00:27:35.704 - info: Process item 156 of 472, event: https://www.oddsportal.com/soccer/england/championship/rotherham-derby-8fmrj6gb/
2021-04-06 00:27:40.270 - info: Process item 157 of 472, event: https://www.oddsportal.com/soccer/england/championship/bournemouth-sheffield-wed-6owwHfFB/
2021-04-06 00:27:44.760 - info: Process item 158 of 472, event: https://www.oddsportal.com/soccer/england/championship/coventry-nottingham-IP6eZyVu/
2021-04-06 00:27:49.263 - info: Process item 159 of 472, event: https://www.oddsportal.com/soccer/england/championship/wycombe-birmingham-dzUtoZTi/
2021-04-06 00:27:53.727 - info: Process item 160 of 472, event: https://www.oddsportal.com/soccer/england/championship/millwall-norwich-YLdKTXbH/
2021-04-06 00:27:58.270 - info: Process item 161 of 472, event: https://www.oddsportal.com/soccer/england/championship/watford-qpr-r7KGcCDc/
2021-04-06 00:28:02.821 - info: Process item 162 of 472, event: https://www.oddsportal.com/soccer/england/championship/birmingham-coventry-vaJopgqb/
2021-04-06 00:28:07.368 - info: Process item 163 of 472, event: https://www.oddsportal.com/soccer/england/championship/blackburn-luton-IkIkqDb4/
2021-04-06 00:28:11.991 - info: Process item 164 of 472, event: https://www.oddsportal.com/soccer/england/championship/brentford-wycombe-nPMgrXDA/
2021-04-06 00:28:16.416 - info: Process item 165 of 472, event: https://www.oddsportal.com/soccer/england/championship/cardiff-millwall-00YCgzyU/
2021-04-06 00:28:20.887 - info: Process item 166 of 472, event: https://www.oddsportal.com/soccer/england/championship/derby-bristol-city-QFLcsiTG/
2021-04-06 00:28:25.328 - info: Process item 167 of 472, event: https://www.oddsportal.com/soccer/england/championship/huddersfield-stoke-city-8vB2tBrN/
2021-04-06 00:28:30.036 - info: Process item 168 of 472, event: https://www.oddsportal.com/soccer/england/championship/nottingham-barnsley-vN1Yzk6p/
2021-04-06 00:28:34.698 - info: Process item 169 of 472, event: https://www.oddsportal.com/soccer/england/championship/rotherham-swansea-29Kvkfqo/
2021-04-06 00:28:39.477 - info: Process item 170 of 472, event: https://www.oddsportal.com/soccer/england/championship/sheffield-wed-preston-4GLCbhbi/
2021-04-06 00:28:44.250 - info: Process item 171 of 472, event: https://www.oddsportal.com/soccer/england/championship/norwich-middlesbrough-MsF6uVcT/
2021-04-06 00:28:48.751 - info: Process item 172 of 472, event: https://www.oddsportal.com/soccer/england/championship/reading-bournemouth-ID0xz9Lj/
2021-04-06 00:28:53.303 - info: Process item 173 of 472, event: https://www.oddsportal.com/soccer/england/championship/barnsley-cardiff-fm3Ced6H/
